   1.000000     1    178.9921      0.5729673    
   3.000000     1    177.5597      0.5729673    
   7.000000     1    176.5856      0.5729673    
   11.00000     1    175.8408       1.716009    
   21.00000     1    174.2365       1.316084    
   41.00000     1    172.3457      0.6669230    
   61.00000     1    171.3144      0.5729673    
   99.00000     1    170.0539      0.5729673    
