   1.000000     1    179.8515      0.5729673    
   3.000000     1    176.8148      0.5729673    
   7.000000     1    170.5696      0.5729673    
   11.00000     1    167.7621       1.716009    
   21.00000     1    165.4129       1.316084    
   41.00000     1    162.6628      0.6669230    
   61.00000     1    161.3449      0.5729673    
   99.00000     1    157.7926      0.5729673    
