   1.000000     1   0.8203200E-02  0.8203200E-04
   3.000000     1   0.8031100E-02  0.8031100E-04
   7.000000     1   0.7777100E-02  0.7777100E-04
   11.00000     1   0.7564000E-02  0.7564000E-04
   21.00000     1   0.7121500E-02  0.7121500E-04
   41.00000     1   0.6261000E-02  0.6261000E-04
   61.00000     1   0.5613600E-02  0.5613600E-04
   99.00000     1   0.4982600E-02  0.4982600E-04
