   1.000000     1    180.0000      0.5729673    
   3.000000     1    177.2498       1.224984    
   7.000000     1    173.2964       1.981861    
   11.00000     1    171.1192      0.5729673    
   21.00000     1    168.1398      0.6812470    
   41.00000     1    164.9885       1.350462    
   61.00000     1    164.3010      0.5729673    
   99.00000     1    163.3269      0.5729673    
