   1.000000     1   0.4124230E-01  0.4124230E-03
   3.000000     1   0.4033680E-01  0.4033680E-03
   7.000000     1   0.3852580E-01  0.3852580E-03
   11.00000     1   0.3655010E-01  0.3655010E-03
   21.00000     1   0.3263990E-01  0.3263990E-03
   41.00000     1   0.2872970E-01  0.2872970E-03
   61.00000     1   0.2654820E-01  0.2654820E-03
   99.00000     1   0.2436670E-01  0.2436670E-03
