   1.000000     1   0.9116870E-01  0.9116870E-03
   3.000000     1   0.9116870E-01  0.9116870E-03
   7.000000     1   0.9007360E-01  0.9007360E-03
   11.00000     1   0.8833970E-01  0.8833970E-03
   21.00000     1   0.8350290E-01  0.8350290E-03
   41.00000     1   0.8030880E-01  0.8030880E-03
   61.00000     1   0.7830110E-01  0.7830110E-03
   99.00000     1   0.7738850E-01  0.7738850E-03
