   1.000000     1    179.2785      0.5729673    
   3.000000     1    176.1846      0.5729673    
   7.000000     1    172.0593      0.5729673    
   11.00000     1    169.1372       1.716009    
   21.00000     1    165.1838       1.316084    
   41.00000     1    163.2930      0.6669230    
   61.00000     1    162.2044      0.5729673    
   99.00000     1    160.1417      0.5729673    
