A02 -0.1322694      0.1997259      1.28678643996678
A04 -0.2658363     -0.1345957E-01  1.26111246978696
A01 -0.1276669     -0.2418020      1.26376993223184
A03  0.1995709     -0.3178668      1.23546355852872
