   1.000000      0.1986846E-01  0.1803228      0.5079315E-01  -179.4663      0.5502924E-01   179.4610       10.78650       1.186668       5.410666      0.4463994    
   3.000000      0.1994141E-01  0.2977874      0.5119846E-01  -178.9132      0.5489598E-01   178.4750       10.88163       3.264623       5.426818       1.234729    
   11.00000      0.2017369E-01  0.1121649      0.5257386E-01  -178.1374      0.5412135E-01   175.0722       11.50949       9.449090       5.529414       3.697339    
   33.00000      0.2052436E-01  -1.616889      0.5506982E-01  -178.8714      0.5155470E-01   167.7049       13.68610       17.50051       5.890008       7.577015    
   99.00000      0.2050266E-01  -7.782929      0.5752280E-01   175.3745      0.4425724E-01   152.2655       18.81946       19.83564       6.823383       10.17224    
