   1.000000      0.6961272E-01  0.5948879E-02  0.4500003E-01  -179.2503      0.7783124E-01   179.6457       7.386619       2.186770       26.34462      0.1156751    
   3.000000      0.6968397E-01 -0.5100129E-01  0.4542799E-01  -178.3425      0.7772694E-01   178.9862       7.506540       6.077392       26.36067      0.3259690    
   11.00000      0.6990045E-01 -0.4625003      0.4699628E-01  -176.4510      0.7709237E-01   176.6457       8.383326       17.51553       26.46460       1.030859    
   33.00000      0.7015202E-01  -1.924644      0.5035525E-01  -175.1263      0.7484180E-01   171.3645       11.60007       30.69330       26.85729       2.384399    
   99.00000      0.6949115E-01  -6.414664      0.5582551E-01  -177.6959      0.6778469E-01   159.6876       19.53551       33.73862       28.09202       4.179663    
