   1.000000      0.2264284E-01 -0.1883269      0.2163699E-01  -178.5389      0.2943705E-01  -1.283872       2.350886       4.658882       4.509731      0.2480165    
   3.000000      0.2267540E-01 -0.7074668      0.2218074E-01  -177.3482      0.2919831E-01  -3.510072       2.495112       11.61324       4.520297      0.6508830    
   11.00000      0.2265781E-01  -2.978080      0.2374939E-01  -176.8323      0.2797908E-01  -10.60647       3.273743       24.10337       4.577690       1.710989    
   33.00000      0.2210107E-01  -8.688307      0.2563249E-01   178.8069      0.2463080E-01  -24.36592       4.996339       26.65488       4.732207       2.775509    
   99.00000      0.1951775E-01  -20.80233      0.2521884E-01   165.3832      0.1734446E-01  -49.39142       7.091281       15.08543       4.973718       2.173867    
