   1.000000      0.6593953E-01 -0.8941643E-01  0.1948530E-01  -177.6630      0.5816237E-01 -0.5909105      0.9409422       161.3473       20.07549      0.8780780E-01
   3.000000      0.6598188E-01 -0.3212052      0.2012554E-01  -175.0514      0.5800032E-01  -1.665542       1.138193       133.1487       20.08721      0.2421505    
   11.00000      0.6603089E-01  -1.355845      0.2238759E-01  -170.5610      0.5707073E-01  -5.340958       2.500918       92.16492       20.15857      0.7261957    
   33.00000      0.6564043E-01  -4.197704      0.2664728E-01  -169.2122      0.5405120E-01  -13.19031       5.761424       67.33710       20.40081       1.526666    
   99.00000      0.6281024E-01  -11.37114      0.3200394E-01  -176.3374      0.4571256E-01  -29.33434       11.39216       43.59175       21.02550       2.188785    
